,Table 3. Inequality-adjusted Human Development Index ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Human Development Index (HDI),,Inequality-adjusted HDI (IHDI),,,,,,Coefficient of human inequality,,Inequality in life expectancy,,Inequality-adjusted life expectancy index,,Inequality in education,a,Inequality-adjusted education index,,Inequality in income,a,Inequality-adjusted income index,,Income inequality,,,,,
HDI rank,Country,Value,,Value,,Overall loss (%),,Difference from HDI rank,b,,,(%),,Value,,(%),,Value,,(%),,Value,,Quintile ratio,,Palma ratio ,,Gini coefficient,
,,2015,,2015,,2015,,2015,,2015,,2010–2015,c,2015,,2015,d,2015,,2015,d,2015,,2010-2015,e,2010-2015,e,2010-2015,e
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,Poland,0.855228788716573,,0.773890237869884,,9.51073583113968,,2,,9.32613,,5.2,,0.840365538461538,,5.39706,,0.805634590136456,,17.38133,,0.684591915115127,,5.03,,1.23,,32.08,
37,Lithuania,0.848098562965385,,0.759121452752209,,10.4913643411996,,0,,10.2374766666667,,5.5,,0.777735,,5.60263,,0.832941205914733,,19.6098,,0.675286088879774,,6.45,,1.43,,35.15,
38,Chile,0.846625951356502,,0.692310914624465,,18.227061961045,,-12,,17.116820815,,7.6,,0.880728369230769,,8.247080445,,0.719021754092757,,35.503382,,0.52398580233621,,12.24,,3.21,,50.45,
38,Saudi Arabia,0.846601911093778,,..,,..,,..,,..,,11,,0.745464,,..,,..,,..,,..,,..,,..,,..,
40,Slovakia,0.844947582167354,,0.793216359665086,,6.12241795752264,,12,,6.03179666666667,,5.3,,0.821835738461538,,1.40498,,0.811687926218097,,11.39041,,0.748171014964519,,4.04,,0.88,,26.12,
41,Portugal,0.842658097524802,,0.755211633750621,,10.3774548694238,,1,,10.06576,,3.9,,0.904567123076923,,5.91298,,0.7115258754118,,20.3843,,0.669228637755812,,6.69,,1.5,,36.04,
42,United Arab Emirates,0.839799159479088,,..,,..,,..,,..,,5.8,,0.827786123076923,,..,,..,,..,,..,,..,,..,,..,
43,Hungary,0.836211492808667,,0.771243177382545,,7.76936408849226,,6,,7.63170333333333,,5.2,,0.806718830769231,,3.11786,,0.807867333179222,,14.57725,,0.703901293993178,,4.95,,1.13,,30.55,
44,Latvia,0.82986228742339,,0.742296270527787,,10.5518732713453,,-1,,10.2539266666667,,6.7,,0.780016707692308,,3.78981,,0.803296599470297,,20.27197,,0.652757697649131,,6.69,,1.44,,35.48,
45,Argentina,0.827400510092686,,0.697928680811298,,15.6480238653569,,-6,,15.1781616666667,,10,,0.781712307692308,,8.098,,0.7423766975,,27.436485,,0.585816845492292,,9.97,,2.13,,42.67,
45,Croatia,0.827402942508165,,0.752027576991751,,9.10987399777945,,2,,8.88707,,4.5,,0.844734230769231,,4.41647,,0.7627084012483,,17.74474,,0.66011967351474,,5.74,,1.22,,32.51,
47,Bahrain,0.823884095321277,,..,,..,,..,,..,,6.3,,0.817568538461538,,..,,..,,..,,..,,..,,..,,..,
48,Montenegro,0.80722434610105,,0.736206229746931,,8.79781645550474,,1,,8.72711333333333,,5.2,,0.822586892307692,,7.36696,,0.7379320881408,,13.61438,,0.657355474168735,,4.79,,1.24,,31.93,
49,Russian Federation,0.803908285216094,,0.725189941506743,,9.79195576870949,,1,,9.568,,8.8,,0.705242584615385,,2.228,,0.797850426815556,,17.676,,0.677790231084708,,8.19,,2.02,,41.59,
50,Romania,0.80238171382862,,0.713698246124273,,11.0525285130425,,0,,10.8213766666667,,8.4,,0.772779876923077,,4.56156,,0.734205373894933,,19.50257,,0.640723311107176,,4.09,,0.96,,27.45,
51,Kuwait,0.800182931694956,,..,,..,,..,,..,,7.2,,0.778791876923077,,..,,..,,..,,..,,..,,..,,..,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Belarus,0.795827060674917,,0.744783081144597,,6.413953741034,,6,,6.38093666666667,,5.8,,0.745832123076923,,3.67781,,0.803551869888994,,9.665,,0.689341471253435,,3.93,,0.97,,27.18,
52,Oman,0.795778615284731,,..,,..,,..,,..,,7,,0.815109230769231,,..,,..,,..,,..,,..,,..,,..,
54,Barbados,0.794719157639879,,..,,..,,..,,..,,7.8,,0.791118553846154,,5.54685,,0.730460870876968,,..,,..,,..,,..,,..,
54,Uruguay,0.794785893009035,,0.66979793057435,,15.7259915574853,,-7,,15.3647113333333,,9.5,,0.798502384615385,,10.43235,,0.642069032931972,,26.161784,,0.586102349604496,,9.09,,2.02,,41.6,
56,Bulgaria,0.793641565185201,,0.708885400195972,,10.6794009672931,,2,,10.50228,,7.8,,0.770536676923077,,5.46531,,0.735241644290148,,18.24153,,0.628788633780922,,6.93,,1.49,,36.01,
56,Kazakhstan,0.794123062527118,,0.713884474467241,,10.1040495920791,,4,,10.0550333333333,,11.6,,0.6743968,,5.874,,0.757795091483333,,12.6911,,0.711895950212276,,3.65,,0.92,,26.33,
58,Bahamas,0.791622829320128,,..,,..,,..,,..,,9.4,,0.774365169230769,,..,,..,,..,,..,,..,,..,,..,
59,Malaysia,0.789449738019399,,..,,..,,..,,..,,6.7,,0.788040507692308,,..,,..,,..,,..,,11.27,f,2.62,f,46.26,f
60,Palau,0.787785225991505,,..,,..,,..,,..,,..,,..,,12.036,,0.710684688715707,,23.035,,0.572596681152887,,..,,..,,..,
60,Panama,0.787656219704456,,0.614043454789206,,22.0416928822568,,-19,,21.0444963566667,,11.5,,0.786356538461538,,13.58645707,,0.596824615732005,,38.047032,,0.493322689072969,,16.35,,3.41,,50.7,
62,Antigua and Barbuda,0.785589002148929,,..,,..,,..,,..,,8.4,,0.792495015384615,,..,,..,,..,,..,,..,,..,,..,
63,Seychelles,0.782417811550244,,..,,..,,..,,..,,9,,0.746242,,..,,..,,..,,..,,9.78,,2.62,,46.82,
